Hotel Names,Price,Rating,Amenities,Info,Attractions,Address,City,Latitude,Longitude
7 Apple Hotel Aurangabad,$ 23,4.5,Free parkingFree High Speed Internet (WiFi)Free breakfastChildren Activities (Kid / Family Friendly)Airport transportationBusiness Centre with Internet AccessConference facilities24-hour securityParkingFree internetWifiInternetRestaurantBreakfast availableBreakfast buffetCar hireTaxi serviceMeeting roomsFax / photocopyingBaggage storageConvenience storeNewspaper24-hour front deskDry cleaningLaundry serviceIroning serviceShoeshine,7 Apple Hotel stands tall in the heart of Aurangabad.,"('Aurangabad Caves', 'Bibi Ka Maqbara', 'Himroo Fabrics', 'Prozone Mall Aurangabad')","HUDCO Corner Next to D-Mart, beside Taj Vivanta, Rauza Baugh, Aurangabad 431003 India",Aurangabad,,
WelcomHotel Rama International,$ 83,4.5,Free parkingFree High Speed Internet (WiFi)Fitness Centre with Gym / Workout RoomPoolFree breakfastTennis courtBilliardsChildren Activities (Kid / Family Friendly)WifiPublic wifiPaid wifiPaid internetInternetFitness / spa changing roomsOutdoor poolBar / loungeRestaurantBreakfast availableBreakfast buffetAirport transportationCar hireTaxi serviceBusiness Centre with Internet AccessConference facilitiesBanquet roomMeeting roomsFax / photocopyingSpaSalon24-hour securityConciergeCurrency exchangeNewspaperButler serviceDoorperson24-hour front deskExpress check-in / check-outDry cleaningLaundry service,"A Business cum leisure resort with its own distinctive character; The WelcomHotel Rama International is a unique way to experience Aurangabad, one of India’s most vibrant and exotic destinations.Recreating the magnificence of Ajanta and Ellora caves, in a beautiful setting; The Rama International is set in 13 acres of landscaped gardens with recreational facilities and beautiful interiors that create the architectural marvels of the Ajanta and Ellora caves. The rooms and suites set against the lush greenery and the minute attention to detail creates a soothing blend of warm, effortless service and harmonious spaces. A visit to Aurangabad unfolds with private excursions to its many closely proximate exotic destinations; Bibi-Ka-Maqbara, Ajanta and Ellora Caves, Daulatabad Fort, holy shrine of Shirdi Sai Baba and Panchakki Dam. The WelcomHotel Rama International is the perfect setting to begin and end your journey with.","('AURA-Aurangabad', 'MGM APJ Abdul Kalam Astrospace Science Centre & Club', 'Pvr', 'Maniyar Hyper Market')","Chikalthana Jalna Road, Aurangabad 431003 India",Aurangabad,,
Amarpreet Hotel,$ 56,5.0,Free parkingFree High Speed Internet (WiFi)Pool with viewFree breakfastKids stay freeChildren's playgroundAirport transportationBusiness Centre with Internet AccessValet parkingCar parkSecured parkingStreet parkingParkingFree internetWifiInternetAdult poolOutdoor poolBar / loungeCoffee shopRestaurantBreakfast availableBreakfast buffetBreakfast in the roomComplimentary welcome drinkHappy hourOutdoor dining areaSnack barWine / champagneVending machineChildren's television networksChildren Activities (Kid / Family Friendly)Highchairs availableConference facilitiesBanquet roomMeeting roomsFax / photocopyingPhoto copier / fax In business centre24-hour securityBaggage storageConvenience storeNewspaperNon-smoking hotelOutdoor furnitureShared lounge / TV areaATM on siteButler serviceDoorpersonFirst aid kitUmbrella24-hour check-in24-hour front deskClothes dryerDry cleaningSelf-serve laundryWashing machineIroning serviceShoeshine,"Amarpreet offers an unpretentious and authentic hospitality experience. The hotel appeals to business and leisure travelers looking for a cozy and modern atmosphere. 80 well-appointed rooms, approximately 10,000 sq. ft. of state-of-the-art meeting space, two multi-cuisine restaurants, a trendy bar and an expansive outdoor lawn overlooking the swimming pool makes Amarpreet the preferred hotel for guests visiting and residing in Aurangabad. We pledge to take special care of every aspect of guest service and experience. Aurangabad’s most famous dining outlets- Indian Street and China Town, serving Indian and Chinese cuisines",,"Amarpreet Chowk Jalna Road, Aurangabad 431001 India",Aurangabad,,
"Vivanta Aurangabad, Maharashtra",$ 90,4.5,Free parkingFree High Speed Internet (WiFi)Fitness Centre with Gym / Workout RoomPoolBar / loungeAirport transportationBusiness Centre with Internet AccessConference facilitiesParkingFree internetWifiInternetPool / beach towelsOutdoor poolRestaurantBreakfast buffetCar hireBanquet roomMeeting roomsSpaMassage24-hour securityConciergeNewspaperButler serviceDoorperson24-hour front deskDry cleaningLaundry serviceIroning service,"Moghul-style hotel with central dome, situated on 5 landscaped acres.","('Aurangabad Caves', 'Bibi Ka Maqbara', 'Himroo Fabrics', 'Prozone Mall Aurangabad')","8-N-12 , Cidco Rauza Bagh, Dr. Rafiq Zakari Marg, Aurangabad 431003 India",Aurangabad,,
Ginger Aurangabad,$ 47,4.5,Free parkingFree High Speed Internet (WiFi)Fitness Centre with Gym / Workout RoomFree breakfastAirport transportationBusiness Centre with Internet AccessConference facilities24-hour securityFree public parking nearbyParkingFree internetWifiPublic wifiInternetRestaurantBreakfast availableBreakfast buffetCar hireMeeting roomsBaggage storageCurrency exchange24-hour front deskDry cleaningLaundry service,"Strategically located at in Bansi Lal Nagar, Railway Station Road, Ginger Aurangabad is in close proximity to the railway station and the bus stand making it a top choice for travellers. Along with being conveniently located near transit points, the hotel is a viable option for travellers looking to explore nearby tourist attractions such as Ajanta and Ellora caves as well.",,"Railway Station Road Bansilal Nagar, Aurangabad 431005 India",Aurangabad,,
Treebo Trend Royal Kourt,,3.5,Free parkingFree High Speed Internet (WiFi)SaunaComplimentary welcome drinkBicycle rentalBabysittingAirport transportation24-hour securityParkingFree internetWifiInternetCar hireBaggage storageCurrency exchangeNewspaperNon-smoking hotel24-hour front deskDry cleaningLaundry serviceIroning service,"Treebo Royal Kourt, on Adalat Road, Aurangabad is close to several amenities like restaurants, hospitals, markets, and is near to the main road, hence a perfect base for exploring the historical marvels of this area. Aurangabad central bus station is only 1.6 km away. Complimentary breakfast and Wi-Fi are the usual Treebo offerings available here. Free parking, room service, business event hosting faciltiies and on-demand laundry services are available at this hotel.",,"45 Adalat Road Opposite District Court, Chintamani Colony, near ABC Complex, Aurangabad 431005 India",Aurangabad,,
VITS Hotel Aurangabad,$ 48,3.5,Free parkingFree High Speed Internet (WiFi)Fitness Centre with Gym / Workout RoomPoolFree breakfastChildren Activities (Kid / Family Friendly)Airport transportationBusiness Centre with Internet AccessFree internetWifiPublic wifiInternetBar / loungeRestaurantBreakfast availableBreakfast buffetConference facilitiesBanquet roomMeeting roomsSpaConciergeDoorpersonDry cleaningLaundry service,"VITS Aurangabad is the flagship hotel of Aurangabad located just within walking distance from Aurangabad railway station. Rooms at the hotel are centrally air-conditioned, the hotel provides 24 hour front office 24-hour room service 24-hour travel desk Doctor on call and also provides Wi-Fi in all guest areas. At VITS Aurangabad you can enjoy the in-room amenities like attached bathroom with 24 hours running Hot & Coldwater. Fresh Fruit Basket, Cookies, Daily News Paper, Tea/Coffee Maker in the room with one replenishment daily. Chargeable Soft Bar in the room (Minibar). Spectra wide glass window ensures a better view of the outside scenic beauty, LCD TV, Telephone, Safety locker, Hairdryer, Wi-Fi(for fee) Connectivity, Complimentary Bottle of Mineral Water, Standard Toiletries in the Toilet, Shaving kit on request, Dental kit, Utility kit. The Bibi Ka Maqbara is 5 km, Daultabad Fort is 27 km and Ellora Caves are 39 km. The Central Bus Station is 3 km. Aurangabad Airport is 9 km from hotel VITS Aurangabad. VITS Aurangabad houses a restaurant that serves Indian and Chinese cuisines. Room service is available along with a coffee shop.",,"Railway Station Road, Aurangabad 431005 India",Aurangabad,,
Zostel Aurangabad,$ 16,5.0,Free parkingFree internetWifiPublic wifiInternetBreakfast availableLaundry serviceSelf-serve laundry,"Zostel Aurangabad, the liveliest hostel in Aurangabad, is located just 7 KMs from the Aurangabad Airport and 3.4KMs from Aurangabad Railway station. Only 10Mins away from the very scenic Siddharth Garden and Zoo; and only 8Kms away from Aurangabad Caves. Located in the remarkable Kranti Chowk, Zostel Aurangabad will be a breath of fresh air if you are not accustomed to the chaos of the city.",,"5 - 14 - 34 Adalat Road, Aurangabad 431001 India",Aurangabad,,
Hotel Darshan Executive,,4.0,Free parkingWifiChildren Activities (Kid / Family Friendly)Airport transportationConference facilitiesBanquet roomBaggage storageConciergePublic wifiInternetCar hireMeeting roomsFax / photocopyingNon-smoking hotelSun terrace24-hour front deskDry cleaningLaundry serviceIroning service,"Hotel Darshan Executive is located in heart of the city (just 4 km from airport, 2 km from bus station and 3.5 km from railway station). Both Executive Rooms and Premium Rooms are very spacious and comfortable (250 sq ft.and 340 sq ft., respectively) and with all modern amenities like A/C , LED TV, D2H, 24 hr hot and cold water, etc.",,"Darshan Plaza, 38 Manjeet nagar, beside State Bank of Hyderabad Akashwani Chowk, Aurangabad India",Aurangabad,,
Treebo Trend Bagga International,,4.0,Free parkingFree High Speed Internet (WiFi)Free breakfastBusiness Centre with Internet AccessMeeting rooms24-hour securityBaggage storage24-hour front deskSecured parkingFree internetWifiInternetBar / loungeRestaurantBreakfast availableNewspaperLaundry service,"Treebo Bagga International would prove to be an ideal choice. This dashing, modern property boasts an inventory of 22 rooms. All rooms at the property are air-conditioned and come with several amenities such as television with DTH/cable connection, intercom facility, wardrobe, luggage shelf, coffee table, study table/chair, attached restrooms with running hot water and Treebo branded toiletries. In addition, the amenities exclusive to Maple rooms include a dining table, a mini-fridge, and a locker. Free Wifi, a Treebo essential, is also extended to the guests at this property Complimentary breakfast can be enjoyed at their in-house restaurant on a buffet basis. Other meals are also offered on à la carte basis.",,"Jalna Road, Opp Durian Furniture Opposite Aakashwani, Jalna Road, Aurangabad 431001 India",Aurangabad,,
Regal Plaza Hotel,,4.0,Free parkingFree High Speed Internet (WiFi)Free internetWifiRestaurantBreakfast availableAirport transportationLaundry servicePublic wifiInternet,"See why so many travellers make Regal Plaza Hotel their hotel of choice when visiting Aurangabad. Providing an ideal mix of value, comfort and convenience, it offers a family-friendly setting with an array of amenities designed for travellers like you.	Given the close proximity of popular landmarks, such as Sindkhed Raja (2.1 km) and Damri Mahal (2.4 km), guests of Regal Plaza Hotel can easily experience some of Aurangabad's most well known attractions.	Rooms at Regal Plaza Hotel offer a flat screen TV and air conditioning providing exceptional comfort and convenience, and guests can go online with free wifi.	Room service is one of the conveniences offered at this hotel. Breakfast will also help to make your stay even more special. If you are driving to Regal Plaza Hotel, free parking is available.	When you’re feeling hungry, be sure to check out d’ Curry House, Mokoholic Juice Bar, and Te Amo Restaurant, which are some Italian restaurants that are popular with locals and out-of-towners alike.	If you’re looking for something to do, Siddharth Garden (0.2 km) and Naukonda Palace (1.8 km) are a nice way to spend some time, and they are all within walking distance of Regal Plaza Hotel.	At Regal Plaza Hotel, your comfort and satisfaction come first, and they look forward to welcoming you to Aurangabad.	",,"Station Road Near RTO office, Aurangabad 431005 India",Aurangabad,,
